CONTEST_ID	CONTEST_ORDER	CANDIDATE_ORDER	TOTAL	CANDIDATE_PARTY_ID	CANDIDATE_ID	VOTE_FOR	CONTEST_TYPE	CANDIDATE_TYPE	TOTAL_PRECINCTS	PROCESSED_DONE	PROCESSED_STARTED	IS_WRITEIN_CANDIDATE	CONTEST_FULL_NAME	CANDIDATE_FULL_NAME	CONTEST_TOTAL	undervote	overvote	IS_WINNER	cf_cand_class	IS_PRECINCT_LEVEL	PRECINCT_NAME
167	160	2	23858	0	272	1	4	4	20	20	20	0	CITY OF SURPRISE - QUESTION	 - BOND APPROVAL, NO	47269	6500	37	1	winner	0	
213	161	1	41995	0	363	1	4	4	31	31	31	0	CITY OF TEMPE - QUESTION 1	 - BOND APPROVAL, YES	56326	8592	63	1	winner	0	
213	161	2	14331	0	364	1	4	4	31	31	31	0	CITY OF TEMPE - QUESTION 1	 - BOND APPROVAL, NO	56326	8592	63	0	candidate	0	
214	162	1	41455	0	365	1	4	4	31	31	31	0	CITY OF TEMPE - QUESTION 2	 - BOND APPROVAL, YES	56265	8669	47	1	winner	0	
214	162	2	14810	0	366	1	4	4	31	31	31	0	CITY OF TEMPE - QUESTION 2	 - BOND APPROVAL, NO	56265	8669	47	0	candidate	0	
215	163	1	37800	0	367	1	4	4	31	31	31	0	CITY OF TEMPE - QUESTION 3	 - BOND APPROVAL, YES	55717	9210	54	1	winner	0	
215	163	2	17917	0	368	1	4	4	31	31	31	0	CITY OF TEMPE - QUESTION 3	 - BOND APPROVAL, NO	55717	9210	54	0	candidate	0	
216	164	1	38780	0	369	1	4	4	31	31	31	0	CITY OF TEMPE - QUESTION 4	 - BOND APPROVAL, YES	56068	8856	57	1	winner	0	
216	164	2	17288	0	370	1	4	4	31	31	31	0	CITY OF TEMPE - QUESTION 4	 - BOND APPROVAL, NO	56068	8856	57	0	candidate	0	
217	165	1	34219	0	371	1	4	4	31	31	31	0	CITY OF TEMPE - QUESTION 5	 - BOND APPROVAL, YES	55038	9915	28	1	winner	0	
217	165	2	20819	0	372	1	4	4	31	31	31	0	CITY OF TEMPE - QUESTION 5	 - BOND APPROVAL, NO	55038	9915	28	0	candidate	0	
164	166	1	1032	0	711	1	0	0	1	1	1	0	CITY OF TOLLESON - COUNCILMEMBER	 - CARNERO, JOHN A.	1561	246	6	1	winner	0	
164	166	2	525	0	712	1	0	0	1	1	1	0	CITY OF TOLLESON - COUNCILMEMBER	 - GERHART, DONNIE	1561	246	6	0	candidate	0	
164	166	3	4	0	266	1	0	3	1	1	1	1	CITY OF TOLLESON - COUNCILMEMBER	Write-In Candidate	1561	246	6	0	candidate	0	
168	168	1	728536	0	273	1	0	0	724	724	724	0	SUPREME COURT TIMMER, ANN	 - YES	970257	634543	1203	1	winner	0	
168	168	2	241721	0	274	1	0	0	724	724	724	0	SUPREME COURT TIMMER, ANN	 - NO	970257	634543	1203	0	candidate	0	
169	170	1	651259	0	275	1	0	0	724	724	724	0	APPEALS COURT CATTANI, KENT	 - YES	903740	699335	2928	1	winner	0	
169	170	2	252481	0	276	1	0	0	724	724	724	0	APPEALS COURT CATTANI, KENT	 - NO	903740	699335	2928	0	candidate	0	
170	171	1	634414	0	277	1	0	0	724	724	724	0	APPEALS COURT WINTHROP, LAWRENCE	 - YES	874714	729446	1843	1	winner	0	
170	171	2	240300	0	278	1	0	0	724	724	724	0	APPEALS COURT WINTHROP, LAWRENCE	 - NO	874714	729446	1843	0	candidate	0	
171	173	1	623027	0	279	1	0	0	724	724	724	0	SUPERIOR COURT ADLEMAN, JAY R.	 - YES	846268	757005	2730	1	winner	0	
171	173	2	223241	0	280	1	0	0	724	724	724	0	SUPERIOR COURT ADLEMAN, JAY R.	 - NO	846268	757005	2730	0	candidate	0	
172	174	1	608406	0	281	1	0	0	724	724	724	0	SUPERIOR COURT BEENE, JAMES P.	 - YES	838757	765524	1722	1	winner	0	
172	174	2	230351	0	282	1	0	0	724	724	724	0	SUPERIOR COURT BEENE, JAMES P.	 - NO	838757	765524	1722	0	candidate	0	
173	175	1	628557	0	283	1	0	0	724	724	724	0	SUPERIOR COURT BRNOVICH, SUSAN M.	 - YES	854844	749742	1417	1	winner	0	
173	175	2	226287	0	284	1	0	0	724	724	724	0	SUPERIOR COURT BRNOVICH, SUSAN M.	 - NO	854844	749742	1417	0	candidate	0	
174	176	1	626031	0	285	1	0	0	724	724	724	0	SUPERIOR COURT BUSTAMANTE, LORI HORN	 - YES	856382	743821	5800	1	winner	0	
174	176	2	230351	0	286	1	0	0	724	724	724	0	SUPERIOR COURT BUSTAMANTE, LORI HORN	 - NO	856382	743821	5800	0	candidate	0	
175	177	1	594246	0	287	1	0	0	724	724	724	0	SUPERIOR COURT COFFEY, RODRICK J.	 - YES	833724	771072	1207	1	winner	0	
175	177	2	239478	0	288	1	0	0	724	724	724	0	SUPERIOR COURT COFFEY, RODRICK J.	 - NO	833724	771072	1207	0	candidate	0	
176	178	1	600300	0	289	1	0	0	724	724	724	0	SUPERIOR COURT COHEN, BRUCE R.	 - YES	843543	755865	6595	1	winner	0	
176	178	2	243243	0	290	1	0	0	724	724	724	0	SUPERIOR COURT COHEN, BRUCE R.	 - NO	843543	755865	6595	0	candidate	0	
177	179	1	619570	0	291	1	0	0	724	724	724	0	SUPERIOR COURT COHEN, SUZANNE E.	 - YES	847969	756541	1493	1	winner	0	
177	179	2	228399	0	292	1	0	0	724	724	724	0	SUPERIOR COURT COHEN, SUZANNE E.	 - NO	847969	756541	1493	0	candidate	0	
178	180	1	610390	0	293	1	0	0	724	724	724	0	SUPERIOR COURT CONTES, CONNIE C.	 - YES	846204	756146	3653	1	winner	0	
178	180	2	235814	0	294	1	0	0	724	724	724	0	SUPERIOR COURT CONTES, CONNIE C.	 - NO	846204	756146	3653	0	candidate	0	
179	181	1	604215	0	295	1	0	0	724	724	724	0	SUPERIOR COURT COURY, CHRISTOPHER A.	 - YES	832607	771891	1505	1	winner	0	
179	181	2	228392	0	296	1	0	0	724	724	724	0	SUPERIOR COURT COURY, CHRISTOPHER A.	 - NO	832607	771891	1505	0	candidate	0	
180	182	1	588760	0	297	1	0	0	724	724	724	0	SUPERIOR COURT DITSWORTH, JOHN R.	 - YES	830552	772887	2564	1	winner	0	
180	182	2	241792	0	298	1	0	0	724	724	724	0	SUPERIOR COURT DITSWORTH, JOHN R.	 - NO	830552	772887	2564	0	candidate	0	
181	183	1	587621	0	299	1	0	0	724	724	724	0	SUPERIOR COURT FLORES, LISA DANIEL	 - YES	853319	749230	3454	1	winner	0	
181	183	2	265698	0	300	1	0	0	724	724	724	0	SUPERIOR COURT FLORES, LISA DANIEL	 - NO	853319	749230	3454	0	candidate	0	
182	184	1	561459	0	301	1	0	0	724	724	724	0	SUPERIOR COURT GARCIA, JEANNE M.	 - YES	854319	749515	2169	1	winner	0	
182	184	2	292860	0	302	1	0	0	724	724	724	0	SUPERIOR COURT GARCIA, JEANNE M.	 - NO	854319	749515	2169	0	candidate	0	
183	186	1	577776	0	303	1	0	0	724	724	724	0	SUPERIOR COURT GASS, DAVID BRUCE	 - YES	818914	783761	3328	1	winner	0	
183	186	2	241138	0	304	1	0	0	724	724	724	0	SUPERIOR COURT GASS, DAVID BRUCE	 - NO	818914	783761	3328	0	candidate	0	
184	187	1	619547	0	305	1	0	0	724	724	724	0	SUPERIOR COURT GATES, PAM	 - YES	827325	775351	3327	1	winner	0	
184	187	2	207778	0	306	1	0	0	724	724	724	0	SUPERIOR COURT GATES, PAM	 - NO	827325	775351	3327	0	candidate	0	
185	188	1	450652	0	307	1	0	0	724	724	724	0	SUPERIOR COURT GENTRY, JO LYNN	 - YES	854542	746352	5109	1	winner	0	
185	188	2	403890	0	308	1	0	0	724	724	724	0	SUPERIOR COURT GENTRY, JO LYNN	 - NO	854542	746352	5109	0	candidate	0	
186	189	1	572228	0	309	1	0	0	724	724	724	0	SUPERIOR COURT GERLACH, DOUGLAS	 - YES	817851	786084	2068	1	winner	0	
186	189	2	245623	0	310	1	0	0	724	724	724	0	SUPERIOR COURT GERLACH, DOUGLAS	 - NO	817851	786084	2068	0	candidate	0	
187	190	1	579785	0	311	1	0	0	724	724	724	0	SUPERIOR COURT GORDON, MICHAEL D.	 - YES	819086	785044	1873	1	winner	0	
187	190	2	239301	0	312	1	0	0	724	724	724	0	SUPERIOR COURT GORDON, MICHAEL D.	 - NO	819086	785044	1873	0	candidate	0	
188	191	1	560439	0	313	1	0	0	724	724	724	0	SUPERIOR COURT HANNAH, JOHN R.	 - YES	820185	783789	2029	1	winner	0	
188	191	2	259746	0	314	1	0	0	724	724	724	0	SUPERIOR COURT HANNAH, JOHN R.	 - NO	820185	783789	2029	0	candidate	0	
189	192	1	616327	0	315	1	0	0	724	724	724	0	SUPERIOR COURT HARRISON, CARI A.	 - YES	823665	779696	2642	1	winner	0	
189	192	2	207338	0	316	1	0	0	724	724	724	0	SUPERIOR COURT HARRISON, CARI A.	 - NO	823665	779696	2642	0	candidate	0	
190	193	1	583566	0	317	1	0	0	724	724	724	0	SUPERIOR COURT KEMP, MICHAEL W.	 - YES	818527	785744	1732	1	winner	0	
190	193	2	234961	0	318	1	0	0	724	724	724	0	SUPERIOR COURT KEMP, MICHAEL W.	 - NO	818527	785744	1732	0	candidate	0	
191	194	1	592925	0	319	1	0	0	724	724	724	0	SUPERIOR COURT KILEY, DANIEL J.	 - YES	814705	789147	2151	1	winner	0	
191	194	2	221780	0	320	1	0	0	724	724	724	0	SUPERIOR COURT KILEY, DANIEL J.	 - NO	814705	789147	2151	0	candidate	0	
192	195	1	599780	0	321	1	0	0	724	724	724	0	SUPERIOR COURT KLEIN, ANDREW G.	 - YES	816416	788338	1249	1	winner	0	
192	195	2	216636	0	322	1	0	0	724	724	724	0	SUPERIOR COURT KLEIN, ANDREW G.	 - NO	816416	788338	1249	0	candidate	0	
193	196	1	610723	0	323	1	0	0	724	724	724	0	SUPERIOR COURT MAHONEY, MARGARET R.	 - YES	825914	776513	3576	1	winner	0	
193	196	2	215191	0	324	1	0	0	724	724	724	0	SUPERIOR COURT MAHONEY, MARGARET R.	 - NO	825914	776513	3576	0	candidate	0	
194	197	1	599414	0	325	1	0	0	724	724	724	0	SUPERIOR COURT MCCOY, M. SCOTT	 - YES	814914	788516	2573	1	winner	0	
194	197	2	215500	0	326	1	0	0	724	724	724	0	SUPERIOR COURT MCCOY, M. SCOTT	 - NO	814914	788516	2573	0	candidate	0	
195	199	1	581344	0	327	1	0	0	724	724	724	0	SUPERIOR COURT MCMURDIE, PAUL JOSEPH	 - YES	814912	787992	3099	1	winner	0	
195	199	2	233568	0	328	1	0	0	724	724	724	0	SUPERIOR COURT MCMURDIE, PAUL JOSEPH	 - NO	814912	787992	3099	0	candidate	0	
196	200	1	615257	0	329	1	0	0	724	724	724	0	SUPERIOR COURT MCNALLY, COLLEEN	 - YES	828807	775927	1269	1	winner	0	
196	200	2	213550	0	330	1	0	0	724	724	724	0	SUPERIOR COURT MCNALLY, COLLEEN	 - NO	828807	775927	1269	0	candidate	0	
197	201	1	610741	0	331	1	0	0	724	724	724	0	SUPERIOR COURT MEAD, KATHLEEN	 - YES	838360	765000	2643	1	winner	0	
197	201	2	227619	0	332	1	0	0	724	724	724	0	SUPERIOR COURT MEAD, KATHLEEN	 - NO	838360	765000	2643	0	candidate	0	
198	202	1	581854	0	333	1	0	0	724	724	724	0	SUPERIOR COURT MIKITISH, JOSEPH P.	 - YES	823882	780568	1553	1	winner	0	
198	202	2	242028	0	334	1	0	0	724	724	724	0	SUPERIOR COURT MIKITISH, JOSEPH P.	 - NO	823882	780568	1553	0	candidate	0	
199	203	1	612931	0	335	1	0	0	724	724	724	0	SUPERIOR COURT MULLINS, KAREN A.	 - YES	835065	769604	1334	1	winner	0	
199	203	2	222134	0	336	1	0	0	724	724	724	0	SUPERIOR COURT MULLINS, KAREN A.	 - NO	835065	769604	1334	0	candidate	0	
200	204	1	576973	0	337	1	0	0	724	724	724	0	SUPERIOR COURT OBERBILLIG, ROBERT H.	 - YES	827129	773565	5309	1	winner	0	
200	204	2	250156	0	338	1	0	0	724	724	724	0	SUPERIOR COURT OBERBILLIG, ROBERT H.	 - NO	827129	773565	5309	0	candidate	0	
201	205	1	562036	0	339	1	0	0	724	724	724	0	SUPERIOR COURT PADILLA, JOSE S.	 - YES	845300	754618	6085	1	winner	0	
201	205	2	283264	0	340	1	0	0	724	724	724	0	SUPERIOR COURT PADILLA, JOSE S.	 - NO	845300	754618	6085	0	candidate	0	
202	206	1	603435	0	341	1	0	0	724	724	724	0	SUPERIOR COURT PALMER, DAVID J.	 - YES	825528	778165	2310	1	winner	0	
202	206	2	222093	0	342	1	0	0	724	724	724	0	SUPERIOR COURT PALMER, DAVID J.	 - NO	825528	778165	2310	0	candidate	0	
203	207	1	598472	0	343	1	0	0	724	724	724	0	SUPERIOR COURT RYAN, TIMOTHY J.	 - YES	827457	776968	1578	1	winner	0	
203	207	2	228985	0	344	1	0	0	724	724	724	0	SUPERIOR COURT RYAN, TIMOTHY J.	 - NO	827457	776968	1578	0	candidate	0	
204	208	1	630429	0	345	1	0	0	724	724	724	0	SUPERIOR COURT SANDERS, TERESA A.	 - YES	836883	766824	2296	1	winner	0	
204	208	2	206454	0	346	1	0	0	724	724	724	0	SUPERIOR COURT SANDERS, TERESA A.	 - NO	836883	766824	2296	0	candidate	0	
205	209	1	624951	0	347	1	0	0	724	724	724	0	SUPERIOR COURT STARR, PATRICIA A.	 - YES	837035	762529	6439	1	winner	0	
205	209	2	212084	0	348	1	0	0	724	724	724	0	SUPERIOR COURT STARR, PATRICIA A.	 - NO	837035	762529	6439	0	candidate	0	
206	210	1	609505	0	349	1	0	0	724	724	724	0	SUPERIOR COURT STEPHENS, SHERRY K.	 - YES	832848	771073	2082	1	winner	0	
206	210	2	223343	0	350	1	0	0	724	724	724	0	SUPERIOR COURT STEPHENS, SHERRY K.	 - NO	832848	771073	2082	0	candidate	0	
207	212	1	572998	0	351	1	0	0	724	724	724	0	SUPERIOR COURT THOMASON, TIMOTHY J.	 - YES	821453	782434	2116	1	winner	0	
207	212	2	248455	0	352	1	0	0	724	724	724	0	SUPERIOR COURT THOMASON, TIMOTHY J.	 - NO	821453	782434	2116	0	candidate	0	
208	213	1	594148	0	353	1	0	0	724	724	724	0	SUPERIOR COURT THOMPSON, PETER ALLEN	 - YES	821500	782416	2087	1	winner	0	
208	213	2	227352	0	354	1	0	0	724	724	724	0	SUPERIOR COURT THOMPSON, PETER ALLEN	 - NO	821500	782416	2087	0	candidate	0	
209	214	1	606370	0	355	1	0	0	724	724	724	0	SUPERIOR COURT UDALL, DAVID K.	 - YES	836686	766898	2419	1	winner	0	
209	214	2	230316	0	356	1	0	0	724	724	724	0	SUPERIOR COURT UDALL, DAVID K.	 - NO	836686	766898	2419	0	candidate	0	
210	215	1	584483	0	357	1	0	0	724	724	724	0	SUPERIOR COURT WHITTEN, CHRISTOPHER T.	 - YES	826917	773527	5559	1	winner	0	
210	215	2	242434	0	358	1	0	0	724	724	724	0	SUPERIOR COURT WHITTEN, CHRISTOPHER T.	 - NO	826917	773527	5559	0	candidate	0	
211	216	1	760894	0	359	1	4	4	724	724	724	0	PROPOSITION 205	 - YES	1544017	58439	3547	0	candidate	0	
211	216	2	783123	0	360	1	4	4	724	724	724	0	PROPOSITION 205	 - NO	1544017	58439	3547	1	winner	0	
212	217	1	887541	0	361	1	4	4	724	724	724	0	PROPOSITION 206	 - YES	1532939	71663	1401	1	winner	0	
212	217	2	645398	0	362	1	4	4	724	724	724	0	PROPOSITION 206	 - NO	1532939	71663	1401	0	candidate	0	
